DT,OPEN,HIGH,LOW,CLOSE,AMT,CLOSE多头排列信号,CLOSE空头排列信号,CLOSE_RSI2>80,CLOSE_RSI2<20,CLOSE_RSI3>80,CLOSE_RSI3<20,CLOSE_RSI14>80,CLOSE_RSI14<20,CLOSE_aboveMA5,CLOSE_aboveMA10,CLOSE_aboveMA40,CLOSE_aboveMA200,神奇九转_高9,神奇九转_低9,bband_up_break,bband_down_break,Dir,Value,found,近60bar最大下行超10,低点抬高,大阳线,大阴线,上涨3,下跌3,当前K线低点>昨天低点,当前K线高点>昨天高点,当前K线开盘介于昨天开盘和收盘之间,阳线,阴线,收盘明显高于最低,明显下引线,跳空后缺口不封闭,当前K线最高价<长下引线阴线最高价,当前K线最低价<长下引线阴线后所有线最低价,连续3天以上阴线且最高最低下移,长下引线阴线后所有线最高价<前一根最高价,长下引线阴线后第二根线最低价>下引线最低价,检测到低点后高点到低点下降10,检测到低点后当前点高于最低点,检测到低点后当前点被前高支撑,检测到低点后和前最低点靠近,检测到低点后除去最低后还有相近低点,检测到低点后除去最低后还有2上相近低点,检测到低点后当前低点在之前的下引线附近,检测到低点后高点在之前最低点的左侧,检测到低点后和前最低相隔>=5K线,检测到低点后和前最低相隔>=10K线
2015-11-26,221.4,221.8,220.5,221.31,10949676200,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2015-11-27,221.6,221.6,220.12,220.63,8594689560,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2015-11-30,220.06,220.44,217.2,217.71,19038079420,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,,,,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False
2015-12-01,217.71,221.99,217.52,221.52,16339019320,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,-1.0,217.71,2015-11-30,True,False,True,False,True,False,True,True,False,True,False,True,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,True,True
2015-12-02,220.75,221.6,220.01,220.33,8868052800,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,,,,True,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2015-12-03,220.2,220.4,216.36,217.5,18394078500,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1.0,221.52,2015-12-01,True,False,False,False,False,False,False,False,False,False,True,True,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False
2015-12-04,216.95,219.79,216.8,218.9,18637725700,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,True,False,False,False,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2015-12-07,219.47,224.7,218.9,224.48,27169421340,False,True,True,False,False,False,False,False,True,True,False,False,False,False,False,False,-1.0,217.5,2015-12-03,True,False,True,False,True,False,True,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False
2015-12-08,223.68,224.28,221.19,222.23,14044733940,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,,,,True,False,False,False,False,False,True,False,True,False,True,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2015-12-09,222.1,223.6,221.28,223.2,9122330060,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,,,,True,False,False,False,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2015-12-10,223.69,225.5,222.54,222.88,12947940780,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,,,,True,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2015-12-11,223.1,223.27,221.5,222.96,8832199740,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,,,,True,False,False,False,False,False,False,False,True,False,True,True,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2015-12-14,221.81,225.2,221.54,223.7,15718149500,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,,,,True,False,False,False,False,False,True,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
