DT,CLOSE,牛熊震荡_平滑_-1,牛熊震荡_平滑_0,牛熊震荡_平滑_1,流动性信号_-1,流动性信号_0,流动性信号_1,基本面信号_-1,基本面信号_0,基本面信号_1,胜率自算_-1,胜率自算_0,胜率自算_1,T_price:信号_-1,T_price:信号_0,T_price:信号_1,f_RSI_-1,f_RSI_0,f_RSI_1,反转信号_-1,反转信号_0,反转信号_1,CLOSE多头排列信号,CLOSE空头排列信号,close_RSI2>80,close_RSI2<20,close_RSI3>80,close_RSI3<20,close_RSI14>80,close_RSI14<20,CLOSE_aboveMA5,CLOSE_aboveMA10,CLOSE_aboveMA40,CLOSE_aboveMA200,神奇九转_高9,神奇九转_低9,bband_up_break,bband_down_break,Dir,Value,found,近60bar最大下行超1,低点抬高,上涨0.2,下跌0.2,检测到低点后高点到低点下降1,检测到低点后当前点高于最低点,检测到低点后当前点被前高支撑,检测到低点后和前最低点靠近,检测到低点后除去最低后还有相近低点,检测到低点后除去最低后还有2上相近低点,检测到低点后当前低点在之前的下引线附近,检测到低点后高点在之前最低点的左侧,检测到低点后和前最低相隔>=3K线,检测到低点后和前最低相隔>=5K线,通道宽度_宽_国债_10y,通道宽度_窄_国债_10y,价格角度30_45_国债_10y,形态_国债_10y_上升通道,形态_国债_10y_下降通道,压力线_国债_10y_上,压力线_国债_10y_下,支撑线_国债_10y_上,支撑线_国债_10y_下
2015-03-27,99.8879,,,,,,,,,,,,,,,,,,,,,,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2015-03-30,99.7224,,,,,,,,,,,,,,,,,,,,,,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2015-03-31,99.1902,,,,,,,,,,,,,,,,,,,,,,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,,,,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2015-04-01,99.5989,,,,,,,,,,,,,,,,,,,,,,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1.0,99.1902,2015-03-31,False,False,True,False,True,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False
2015-04-02,100.0512,,,,,,,,,,,,,,,,,,,,,,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,,,,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2015-04-03,99.802,,,,,,,,,,,,,,,,,,,,,,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,1.0,100.0512,2015-04-02,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2015-04-07,99.5974,,,,,,,,,,,,,,,,,,,,,,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2015-04-08,98.8215,,,,,,,,,,,,,,,,,,,,,,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,,,,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2015-04-09,98.7403,,,,,,,,,,,,,,,,,,,,,,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2015-04-10,98.821,,,,,,,,,,,,,,,,,,,,,,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2015-04-13,99.0648,,,,,,,,,,,,,,,,,,,,,,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,-1.0,98.7403,2015-04-09,False,False,True,False,True,False,False,True,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False
2015-04-14,99.4315,,,,,,,,,,,,,,,,,,,,,,False,True,True,False,False,False,False,False,True,True,False,False,False,False,False,False,,,,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2015-04-15,99.635,,,,,,,,,,,,,,,,,,,,,,False,True,True,False,False,False,False,False,True,True,False,False,False,False,False,False,,,,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2015-04-16,99.8894,,,,,,,,,,,,,,,,,,,,,,False,True,True,False,True,False,False,False,True,True,False,False,False,False,False,False,,,,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2015-04-17,99.871,,,,,,,,,,,,,,,,,,,,,,False,True,True,False,True,False,False,False,True,True,False,False,False,False,False,False,,,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2015-04-20,100.7709,,,,,,,,,,,,,,,,,,,,,,False,True,True,False,True,False,False,False,True,True,True,False,False,False,False,False,,,,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2015-04-21,101.19,,,,,,,,,,,,,,,,,,,,,,False,True,True,False,True,False,False,False,True,True,True,False,False,False,True,False,,,,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2015-04-22,101.1691,,,,,,,,,,,,,,,,,,,,,,False,False,True,False,True,False,False,False,True,True,True,False,False,False,True,False,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2015-04-23,101.0736,,,,,,,,,,,,,,,,,,,,,,True,False,False,False,True,False,False,False,True,True,True,False,False,False,False,False,1.0,101.19,2015-04-21,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2015-04-24,100.8334,,,,,,,,,,,,,,,,,,,,,,True,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,,,,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2015-04-27,101.2435,,,,,,,,,,,,,,,,,,,,,,True,False,False,False,False,False,False,False,True,True,True,False,True,False,False,False,-1.0,100.8334,2015-04-24,False,True,True,False,False,True,True,False,True,True,False,True,True,True,False,False,False,False,False,False,False,False,False
2015-04-28,101.3712,,,,,,,,,,,,,,,,,,,,,,True,False,True,False,False,False,False,False,True,True,True,False,True,False,False,False,,,,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2015-04-29,101.2113,,,,,,,,,,,,,,,,,,,,,,True,False,False,False,False,False,False,False,True,True,True,False,True,False,False,False,1.0,101.3712,2015-04-28,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2015-04-30,101.6125,,,,,,,,,,,,,,,,,,,,,,True,False,True,False,False,False,False,False,True,True,True,False,True,False,False,False,-1.0,101.2113,2015-04-29,False,True,True,False,False,True,True,False,True,True,False,True,True,True,False,False,False,False,False,False,False,False,False
2015-05-04,101.3672,,,,,,,,,,,,,,,,,,,,,,True,False,False,False,False,False,False,False,True,True,True,False,True,False,False,False,1.0,101.6125,2015-04-30,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2015-05-05,101.2035,,,,,,,,,,,,,,,,,,,,,,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,,,,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2015-05-06,100.7495,,,,,,,,,,,,,,,,,,,,,,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,,,,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2015-05-07,100.8522,,,,,,,,,,,,,,,,,,,,,,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,-1.0,100.7495,2015-05-06,False,False,False,False,True,True,True,False,True,True,False,True,True,True,False,False,False,False,False,False,False,False,False
2015-05-08,101.4122,,,,,,,,,,,,,,,,,,,,,,True,False,True,False,False,False,False,False,True,True,True,False,False,False,False,False,,,,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2015-05-11,101.3671,,,,,,,,,,,,,,,,,,,,,,True,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2015-05-12,101.1731,,,,,,,,,,,,,,,,,,,,,,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,1.0,101.4122,2015-05-08,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2015-05-13,101.1763,,,,,,,,,,,,,,,,,,,,,,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2015-05-14,101.3426,,,,,,,,,,,,,,,,,,,,,,True,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,-1.0,101.1731,2015-05-12,False,True,False,False,False,True,True,False,True,True,False,True,True,True,False,False,False,False,False,False,False,False,False
2015-05-15,101.2591,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,,,,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2015-05-18,101.0955,,,,,,,,,,,,,,,,,,,,,,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,1.0,101.3426,2015-05-14,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2015-05-19,100.9267,,,,,,,,,,,,,,,,,,,,,,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,,,,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2015-05-20,100.9403,,,,,,,,,,,,,,,,,,,,,,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,,,,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2015-05-21,100.961,,,,,,,,,,,,,,,,,,,,,,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,,,,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2015-05-22,101.0454,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,-1.0,100.9267,2015-05-19,False,False,False,False,False,True,True,False,True,True,False,True,True,True,False,False,False,False,False,False,False,False,False
2015-05-25,100.9202,,,,,,,,,,,,,,,,,,,,,,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1.0,101.0454,2015-05-22,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2015-05-26,100.1823,,,,,,,,,,,,,,,,,,,,,,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False,True,,,,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2015-05-27,100.2937,,,,,,,,,,,,,,,,,,,,,,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,-1.0,100.1823,2015-05-26,True,False,False,False,False,True,True,False,True,True,False,False,True,True,False,False,False,False,False,False,False,False,False
2015-05-28,99.7981,,,,,,,,,,,,,,,,,,,,,,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False,True,1.0,100.2937,2015-05-27,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2015-05-29,99.5555,,,,,,,,,,,,,,,,,,,,,,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False,True,,,,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2015-06-01,99.1897,,,,,,,,,,,,,,,,,,,,,,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False,True,,,,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2015-06-02,99.617,,,,,,,,,,,,,,,,,,,,,,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,-1.0,99.1897,2015-06-01,True,False,True,False,False,True,False,True,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False
2015-06-03,99.4404,,,,,,,,,,,,,,,,,,,,,,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1.0,99.617,2015-06-02,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2015-06-04,99.603,,,,,,,,,,,,,,,,,,,,,,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,-1.0,99.4404,2015-06-03,True,True,False,False,False,True,False,False,True,True,False,False,True,True,False,False,False,False,False,False,False,False,False
2015-06-05,99.6858,,,,,,,,,,,,,,,,,,,,,,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,,,,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2015-06-08,99.8468,,,,,,,,,,,,,,,,,,,,,,False,True,True,False,False,False,False,False,True,True,False,False,False,False,False,False,,,,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2015-06-09,99.8895,,,,,,,,,,,,,,,,,,,,,,False,True,True,False,False,False,False,False,True,True,False,False,False,False,False,False,,,,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2015-06-10,99.6086,,,,,,,,,,,,,,,,,,,,,,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0,99.8895,2015-06-09,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2015-06-11,99.374,,,,,,,,,,,,,,,,,,,,,,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,,,,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2015-06-12,99.3534,,,,,,,,,,,,,,,,,,,,,,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,,,,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2015-06-15,98.9847,,,,,,,,,,,,,,,,,,,,,,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,,,,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2015-06-16,99.4557,,,,,,,,,,,,,,,,,,,,,,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,-1.0,98.9847,2015-06-15,True,False,True,False,False,True,False,True,True,True,False,False,True,True,False,False,False,False,False,False,False,False,False
2015-06-17,99.4968,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,,,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2015-06-18,99.7642,,,,,,,,,,,,,,,,,,,,,,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,,,,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2015-06-19,99.6813,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,,,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2015-06-23,99.4962,,,,,,,,,,,,,,,,,,,,,,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0,99.7642,2015-06-18,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2015-06-24,99.4756,,,,,,,,,,,,,,,,,,,,,,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,,,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2015-06-25,99.5165,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,,,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2015-06-26,99.4774,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,,,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2015-06-29,99.5164,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,,,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2015-06-30,99.5541,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,,,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2015-07-01,99.431,,,,,,,,,,,,,,,,,,,,,,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,,,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2015-07-02,99.3465,,,,,,,,,,,,,,,,,,,,,,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,,,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2015-07-03,99.748,,,,,,,,,,,,,,,,,,,,,,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,-1.0,99.3465,2015-07-02,True,True,True,False,False,True,False,False,True,True,False,False,True,True,False,False,False,False,False,False,False,False,False
2015-07-06,100.3979,,,,,,,,,,,,,,,,,,,,,,False,False,True,False,True,False,False,False,True,True,True,False,False,False,True,False,,,,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2015-07-07,100.8536,,,,,,,,,,,,,,,,,,,,,,True,False,True,False,True,False,False,False,True,True,True,False,False,False,True,False,,,,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2015-07-08,100.895,,,,,,,,,,,,,,,,,,,,,,True,False,True,False,True,False,False,False,True,True,True,False,False,False,True,False,,,,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2015-07-09,100.8527,,,,,,,,,,,,,,,,,,,,,,True,False,True,False,True,False,False,False,True,True,True,False,False,False,True,False,,,,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2015-07-10,100.4173,,,,,,,,,,,,,,,,,,,,,,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,1.0,100.895,2015-07-08,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2015-07-13,100.3133,,,,,,,,,,,,,,,,,,,,,,True,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,,,,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2015-07-14,100.0458,,,,,,,,,,,,,,,,,,,,,,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,,,,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2015-07-15,99.9221,,,,,,,,,,,,,,,,,,,,,,True,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,,,,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2015-07-16,100.1482,,,,,,,,,,,,,,,,,,,,,,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,-1.0,99.9221,2015-07-15,True,True,True,False,True,True,True,False,True,True,False,True,True,True,False,False,False,False,False,False,False,False,False
2015-07-17,100.2298,,,,,,,,,,,,,,,,,,,,,,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,,,,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2015-07-20,100.3198,,,,,,,,,,,,,,,,,,,,,,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,,,,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2015-07-21,100.1571,,,,,,,,,,,,,,,,,,,,,,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,1.0,100.3198,2015-07-20,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2015-07-22,100.2083,,,,,,,,,,,,,,,,,,,,,,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,,,,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2015-07-23,100.5241,,,,,,,,,,,,,,,,,,,,,,False,False,True,False,False,False,False,False,True,True,True,False,False,False,False,False,-1.0,100.1571,2015-07-21,True,True,True,False,True,True,True,False,True,True,False,True,True,True,False,False,False,False,False,False,False,False,False
2015-07-24,100.6545,,,,,,,,,,,,,,,,,,,,,,False,False,True,False,True,False,False,False,True,True,True,False,False,False,False,False,,,,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2015-07-27,100.6491,,,,,,,,,,,,,,,,,,,,,,False,False,True,False,True,False,False,False,True,True,True,False,False,False,False,False,,,,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2015-07-28,100.8108,,,,,,,,,,,,,,,,,,,,,,False,False,True,False,True,False,False,False,True,True,True,False,False,False,False,False,,,,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2015-07-29,100.8915,,,,,,,,,,,,,,,,,,,,,,True,False,True,False,True,False,False,False,True,True,True,False,False,False,False,False,,,,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2015-07-30,100.8123,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,True,True,True,False,True,False,False,False,,,,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2015-07-31,100.5191,,,,,,,,,,,,,,,,,,,,,,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,1.0,100.8915,2015-07-29,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2015-08-03,100.5553,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,,,,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2015-08-04,100.555,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,,,,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2015-08-05,100.5544,,,,,,,,,,,,,,,,,,,,,,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,,,,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2015-08-06,100.6363,,,,,,,,,,,,,,,,,,,,,,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,-1.0,100.5191,2015-07-31,False,True,False,False,False,True,True,False,True,True,False,True,True,True,False,False,False,False,False,False,False,False,False
2015-08-07,100.6811,,,,,,,,,,,,,,,,,,,,,,True,False,True,False,False,False,False,False,True,True,True,False,False,False,False,False,,,,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2015-08-10,100.5239,,,,,,,,,,,,,,,,,,,,,,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1.0,100.6811,2015-08-07,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2015-08-11,100.0996,,,,,,,,,,,,,,,,,,,,,,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,,,,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2015-08-12,99.979,,,,,,,,,,,,,,,,,,,,,,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,,,,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2015-08-13,100.1866,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1.0,99.979,2015-08-12,False,False,True,False,True,True,True,False,True,True,False,True,True,True,False,False,False,False,False,False,False,False,False
2015-08-14,100.2696,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2015-08-17,100.1657,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,1.0,100.2696,2015-08-14,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2015-08-18,100.2071,,,,,,,,,,,,,,,,,,,,,,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2015-08-19,100.1456,,,,,,,,,,,,,,,,,,,,,,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2015-08-20,100.2652,,,,,,,,,,,,,,,,,,,,,,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,-1.0,100.1456,2015-08-19,False,True,False,False,False,True,True,False,True,True,False,False,True,True,False,False,False,False,False,False,False,False,False
2015-08-21,100.3487,,,,,,,,,,,,,,,,,,,,,,False,True,True,False,False,False,False,False,True,True,True,False,False,False,False,False,,,,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2015-08-24,100.5518,,,,,,,,,,,,,,,,,,,,,,False,True,True,False,True,False,False,False,True,True,True,False,False,False,False,False,,,,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2015-08-25,100.6544,,,,,,,,,,,,,,,,,,,,,,False,True,True,False,True,False,False,False,True,True,True,False,False,False,False,False,,,,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2015-08-26,100.8903,,,,,,,,,,,,,,,,,,,,,,False,True,True,False,True,False,False,False,True,True,True,False,False,False,False,False,,,,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2015-08-27,101.2157,,,,,,,,,,,,,,,,,,,,,,False,False,True,False,True,False,False,False,True,True,True,False,False,False,True,False,,,,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2015-08-28,101.3004,,,,,,,,,,,,,,,,,,,,,,False,False,True,False,True,False,False,False,True,True,True,False,False,False,True,False,,,,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2015-08-31,101.755,,,,,,,,,,,,,,,,,,,,,,False,False,True,False,True,False,False,False,True,True,True,False,False,False,True,False,,,,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
